1121,22853,1509632100,0
1121,22853,1509632400,0
1121,22853,1509632700,0
1121,22853,1509633000,0
1121,22853,1509633300,0
1121,22853,1509633600,0
1121,22853,1509633900,0
1121,22853,1509634200,0
1121,22853,1509634500,0
1121,22853,1509634800,0
1121,22853,1509635100,0
1121,22853,1509635400,0
1121,22853,1509635700,0
1121,22853,1509636000,0
1121,22853,1509636300,0
1121,22853,1509636600,0
1121,22853,1509636900,0
1121,22853,1509637200,0
1121,22853,1509637500,0
1121,22853,1509637800,0
1121,22853,1509638100,0
1121,22853,1509638400,0
1121,22853,1509638700,0
1121,22853,1509639000,0
1121,22853,1509639300,0
1121,22853,1509639600,0
1121,22853,1509639900,0
1121,22853,1509640200,0
1121,22853,1509640500,0
1121,22853,1509640800,0
1121,22853,1509641100,0
1121,22853,1509641400,0
1121,22853,1509641700,0
1121,22853,1509642000,0
1121,22853,1509642300,0
1121,22853,1509642600,0
1121,22853,1509642900,0
1121,22853,1509643200,0
1121,22853,1509643500,0
1121,22853,1509643800,0
1121,22853,1509644100,0
1121,22853,1509644400,0
1121,22853,1509644700,0
1121,22853,1509645000,0
1121,22853,1509645300,0
1121,22853,1509645600,0
1121,22853,1509645900,0
1121,22853,1509646200,0
1121,22853,1509646500,0
1121,22853,1509646800,0
1121,22853,1509647100,0
1121,22853,1509647400,0
1121,22853,1509647700,0
1121,22853,1509648000,0
1121,22853,1509648300,0
1121,22853,1509648600,0
1121,22853,1509648900,0
1121,22853,1509649200,0
1121,22853,1509649500,0
1121,22853,1509649800,0
1121,22853,1509650100,0
1121,22853,1509650400,0
1121,22853,1509650700,0
1121,22853,1509651000,0
1121,22853,1509651300,0
1121,22853,1509651600,0
1121,22853,1509651900,0
1121,22853,1509652200,0
1121,22853,1509652500,0
1121,22853,1509652800,0
1121,22853,1509653100,0
1121,22853,1509653400,0
1121,22853,1509653700,0
1121,22853,1509654000,0
1121,22853,1509654300,0
1121,22853,1509654600,0
1121,22853,1509654900,0
1121,22853,1509655200,0
1121,22853,1509655500,0
1121,22853,1509655800,0
1121,22853,1509656100,0
1121,22853,1509656400,0
1121,22853,1509656700,0
1121,22853,1509657000,11
1121,22853,1509657300,3.76
1121,22853,1509657600,1.8
1121,22853,1509657900,1.86
1121,22853,1509658200,1.87
1121,22853,1509658500,1.95
1121,22853,1509658800,1.88
1121,22853,1509659100,1.87
1121,22853,1509659400,1.86
1121,22853,1509659700,1.88
1121,22853,1509660000,1.9
1121,22853,1509660300,1.9
1121,22853,1509660600,1.9
1121,22853,1509660900,1.96
1121,22853,1509661200,2.01
1121,22853,1509661500,2.05
1121,22853,1509661800,2.05
1121,22853,1509662100,2.3
1121,22853,1509662400,2.17
1121,22853,1509662700,2.12
1121,22853,1509663000,2.3
1121,22853,1509663300,2.16
1121,22853,1509663600,0
1121,22853,1509663900,0
1121,22853,1509664200,2.12
1121,22853,1509664500,2.19
1121,22853,1509664800,2.17
1121,22853,1509665100,2.15
1121,22853,1509665400,2.2
1121,22853,1509665700,2.24
1121,22853,1509666000,2.19
1121,22853,1509666300,2.17
1121,22853,1509666600,2.22
1121,22853,1509666900,2.44
1121,22853,1509667200,2.31
1121,22853,1509667500,2.22
1121,22853,1509667800,2.27
1121,22853,1509668100,2.4
1121,22853,1509668400,2.93
1121,22853,1509668700,2.99
1121,22853,1509669000,3.06
1121,22853,1509669300,2.88
1121,22853,1509669600,2.67
1121,22853,1509669900,2.79
1121,22853,1509670200,2.73
1121,22853,1509670500,2.72
1121,22853,1509670800,2.91
1121,22853,1509671100,3.09
1121,22853,1509671400,3.03
1121,22853,1509671700,3.05
1121,22853,1509672000,2.88
1121,22853,1509672300,2.67
1121,22853,1509672600,2.73
1121,22853,1509672900,2.87
1121,22853,1509673200,2.84
1121,22853,1509673500,3.12
1121,22853,1509673800,5.34
1121,22853,1509674100,11.97
1121,22853,1509674400,5.91
1121,22853,1509674700,2.52
1121,22853,1509675000,2.53
1121,22853,1509675300,2.57
1121,22853,1509675600,2.58
1121,22853,1509675900,2.87
1121,22853,1509676200,2.91
1121,22853,1509676500,2.7
1121,22853,1509676800,2.74
1121,22853,1509677100,2.75
1121,22853,1509677400,2.59
1121,22853,1509677700,2.56
1121,22853,1509678000,2.48
1121,22853,1509678300,2.5
1121,22853,1509678600,2.8
1121,22853,1509678900,2.91
1121,22853,1509679200,2.59
1121,22853,1509679500,2.76
1121,22853,1509679800,2.79
1121,22853,1509680100,2.78
1121,22853,1509680400,2.5
1121,22853,1509680700,2.58
1121,22853,1509681000,2.64
1121,22853,1509681300,2.54
1121,22853,1509681600,2.61
1121,22853,1509681900,3.06
1121,22853,1509682200,2.9
1121,22853,1509682500,2.83
1121,22853,1509682800,2.84
1121,22853,1509683100,2.72
1121,22853,1509683400,2.64
1121,22853,1509683700,2.63
1121,22853,1509684000,2.59
1121,22853,1509684300,2.49
1121,22853,1509684600,2.47
1121,22853,1509684900,2.51
1121,22853,1509685200,2.46
1121,22853,1509685500,2.42
1121,22853,1509685800,2.38
1121,22853,1509686100,2.41
1121,22853,1509686400,2.47
1121,22853,1509686700,2.45
1121,22853,1509687000,2.4
1121,22853,1509687300,2.44
1121,22853,1509687600,2.5
1121,22853,1509687900,0
1121,22853,1509688200,0
1121,22853,1509688500,0
1121,22853,1509688800,0
1121,22853,1509689100,0
1121,22853,1509689400,0
1121,22853,1509689700,0
1121,22853,1509690000,0
1121,22853,1509690300,0
